0x00184fc8,task_AdditionAgent
0x006b1b10,DisableDispatch_low
0x006b1b3c,EnableDispatch_low
0x006b1b90,get_self_task_id
0x006b21d4,get_task_properties
0x006b5484,RegisterInterruptHandler
0x006b5544,UnregisterInterruptHandler
0x006b569c,GetSRAndDisableInterrupt
0x006b56a0,SetSR
0x006b56c0,EnableInterrupt
0x006b5714,CreateTask
0x006b5714,CreateTask_FW
0x006b5a68,ExitTask
0x006b5a68,ExitTask_FW
0x006b5ac8,DebugAssert
0x006b792c,CreateBinarySemaphore
0x006b79b0,CreateCountingSemaphore
0x006b79b0,CreateCountingSemaphore_FW
0x006b7a10,DeleteSemaphore
0x006b7a10,DeleteSemaphore_FW
0x006b7a84,TryTakeSemaphore
0x006b7ad4,TakeSemaphore
0x006b7ad4,TakeSemaphore_FW
0x006b7bb0,GiveSemaphore
0x006b7bb0,GiveSemaphore_FW
0x006b7c00,GetSemaphoreValue
0x006b7c84,CreateTaskStrictly
0x006b7cbc,CreateMessageQueueStrictly
0x006b7ce4,CreateEventFlagStrictly
0x006b7d0c,CreateBinarySemaphoreStrictly
0x006b7d34,CreateCountingSemaphoreStrictly
0x006b7d5c,CreateRecursiveLockStrictly
0x006b7dac,TakeSemaphoreStrictly
0x006b7dd8,ReceiveMessageQueueStrictly
0x006b7e04,PostMessageQueueStrictly
0x006b7e30,WaitForAnyEventFlagStrictly
0x006b7e5c,WaitForAllEventFlagStrictly
0x006b7e88,AcquireRecursiveLockStrictly
0x006b7fc4,CreateEventFlag
0x006b8024,DeleteEventFlag
0x006b808c,CheckAnyEventFlag
0x006b80e8,CheckAllEventFlag
0x006b8144,WaitForAnyEventFlag
0x006b8230,WaitForAllEventFlag
0x006b82fc,SetEventFlag
0x006b8344,ClearEventFlag
0x006b8390,GetEventFlagValue
0x006b8418,CreateMessageQueue
0x006b84c8,DeleteMessageQueue
0x006b8568,ReceiveMessageQueue
0x006b865c,TryReceiveMessageQueue
0x006b86d8,PostMessageQueue
0x006b879c,TryPostMessageQueue
